Feature Id,Feature Name,Mapper Class
4549f1ad-5d0a-4636-9d73-3d011d10121c,res_89,URBANopt::Scenario::BaselineMapper
178036dd-ad80-44f8-9b74-fb9603f0cc77,res_90,URBANopt::Scenario::BaselineMapper
a6f2bc16-473a-49f0-8312-8c238072b050,res_91,URBANopt::Scenario::BaselineMapper
3643e421-e2dc-49f5-8042-065b3909cc67,res_92,URBANopt::Scenario::BaselineMapper
f227dd7b-7d8c-45a3-bd42-a671a26d634e,res_93,URBANopt::Scenario::BaselineMapper
9be12ac1-42fb-484f-88fb-dd47f02b7519,res_94,URBANopt::Scenario::BaselineMapper
8f6f9cae-2df6-432a-909f-bfee3615405c,res_95,URBANopt::Scenario::BaselineMapper
7e9c7217-ced4-4f15-9915-7189b4c68c90,res_96,URBANopt::Scenario::BaselineMapper
46ce2d0e-9f7c-4382-96ac-df508dcb7eac,res_97,URBANopt::Scenario::BaselineMapper
5ed8fe3d-67a4-4143-b4fb-1850c5c2e146,res_98,URBANopt::Scenario::BaselineMapper
0bab1ce7-a9a1-490a-a3a9-f4e80e2b3832,res_99,URBANopt::Scenario::BaselineMapper
9d3f2830-55bb-49e0-8ac4-cc3376f1eca9,res_100,URBANopt::Scenario::BaselineMapper
0ddd6748-5a21-47b3-b804-52bb6605fd25,res_101,URBANopt::Scenario::BaselineMapper
b5f462ce-9d52-47b3-9daf-50bfb17d9471,res_102,URBANopt::Scenario::BaselineMapper
9adbba8b-5a14-473a-9393-121c284a3fa2,res_103,URBANopt::Scenario::BaselineMapper
5e7fed66-8634-4281-b7b2-238c5d17dfeb,res_104,URBANopt::Scenario::BaselineMapper
81dae7c5-f847-465d-9552-8bc0855a7fa7,res_105,URBANopt::Scenario::BaselineMapper
bed92c41-9371-4687-b484-84c919f460a8,res_106,URBANopt::Scenario::BaselineMapper
7bce41f0-1842-4533-b8ba-c519552f5aa4,res_107,URBANopt::Scenario::BaselineMapper
18476f04-a7e3-4a3e-a0cd-1d0e0b3402a9,res_108,URBANopt::Scenario::BaselineMapper
251dabae-34b2-4506-8cf7-9c07044969d4,res_109,URBANopt::Scenario::BaselineMapper
0b96a573-eddc-45b1-9797-005e45dd74fd,res_110,URBANopt::Scenario::BaselineMapper
7e795bb8-ae59-4e36-a982-e85311a6d31a,res_111,URBANopt::Scenario::BaselineMapper
898c8ff7-81c4-493a-8e8a-6570849a807c,res_112,URBANopt::Scenario::BaselineMapper
66cceddb-82bc-4518-b962-bb48c69cfc9e,res_113,URBANopt::Scenario::BaselineMapper
b41ac9b3-5476-4cee-a7bd-68d57695596c,res_114,URBANopt::Scenario::BaselineMapper
9e360861-501c-4d4c-a2bb-fdb2dbc5c1c3,res_115,URBANopt::Scenario::BaselineMapper
d4674698-1173-4dac-bc0d-14d466b670a6,res_116,URBANopt::Scenario::BaselineMapper
23516435-f9cf-4f36-8055-302d1bb44bc0,res_117,URBANopt::Scenario::BaselineMapper
4a6c56a0-01cc-4395-9f84-0afda5093505,res_118,URBANopt::Scenario::BaselineMapper
320c2b8d-35ad-480b-b748-1d2d06555cec,res_119,URBANopt::Scenario::BaselineMapper
ac96907e-3b4f-4ffc-97ed-b4c2d1e77996,res_120,URBANopt::Scenario::BaselineMapper
55141b6c-75ed-47ef-b654-d363c9edd60a,res_121,URBANopt::Scenario::BaselineMapper
66601039-ed65-4860-a9ec-5acaf55021ce,res_122,URBANopt::Scenario::BaselineMapper
2d0a89dd-597e-4330-b83a-34fa16bb4776,res_123,URBANopt::Scenario::BaselineMapper
9cb2fe16-323b-49b9-9b80-7a65e0db5dad,res_124,URBANopt::Scenario::BaselineMapper
3d8c0317-04fc-40ec-8699-0b13129aa4b8,res_125,URBANopt::Scenario::BaselineMapper
e44b706a-b07a-48eb-9a7f-3ffbe82d7fab,res_126,URBANopt::Scenario::BaselineMapper
91f59d59-1f3f-4184-a288-74325dbc81e2,res_127,URBANopt::Scenario::BaselineMapper
8e45a67e-82e1-4065-b7bc-7f76adf792cb,res_128,URBANopt::Scenario::BaselineMapper
f05b418d-33f0-44ad-b530-e40e8e35d57f,res_129,URBANopt::Scenario::BaselineMapper
be6ac0fc-9274-455a-9c72-979f6e248657,res_130,URBANopt::Scenario::BaselineMapper
d392bc2b-cec9-460f-8efb-36fd791502dc,res_131,URBANopt::Scenario::BaselineMapper
5133fe7e-65bb-4865-8b7a-00f260082280,res_132,URBANopt::Scenario::BaselineMapper
25172433-2dcd-4b1d-8381-1e321828e6c4,res_133,URBANopt::Scenario::BaselineMapper
49686c2e-9118-4046-9c51-2512ad9969c2,res_134,URBANopt::Scenario::BaselineMapper
5c62874d-0ba9-4d8f-b582-b8c6ece95c78,res_135,URBANopt::Scenario::BaselineMapper
b85ed2c5-a7ba-406f-8b85-be18c860f2f4,res_136,URBANopt::Scenario::BaselineMapper
29948613-545a-4134-a645-e8a8fd768f35,res_137,URBANopt::Scenario::BaselineMapper
b5690089-7681-4ca9-89a1-62b0b9a2ca5f,res_138,URBANopt::Scenario::BaselineMapper
44df7032-ee3f-4fec-932d-8614349f8e6e,res_139,URBANopt::Scenario::BaselineMapper
b326d9f4-3ad0-4c99-8c1b-3d5e83ecfb00,res_140,URBANopt::Scenario::BaselineMapper
cdff2b0e-dbc0-45c7-ac8f-3e9ce87e593b,res_141,URBANopt::Scenario::BaselineMapper
8783196c-02ef-46ee-b18c-eba405fcbc0e,res_142,URBANopt::Scenario::BaselineMapper
1ac3a7c5-f3a4-4f81-8d4c-96d839dcd8df,res_143,URBANopt::Scenario::BaselineMapper
